﻿TID,KR,EN,TW,JP
dreamlandLordsCrevvassesScenario17_3,다수의 [몬스터]가 [몽환의 탑]으로 사라졌다.,Many [Monsters] disappeared into [Tower of Phantasm].,多數的[怪物]消失進入了[夢幻之塔]。,
dreamlandLordsCrevvassesScenario17_4,저 많은 수의 몬스터가 [몽환의 탑]으로 향하다니... 설마?!,All those monsters heading to [Tower of Phantasm]… Can it be?!,那麼多的怪物竟然朝[夢幻之塔]前進…難道說…？,
dreamlandLordsCrevvassesScenario17_5,[몽환의 탑]에 아실리와 옵타툽이 갇혀 있는 것은 아닐까?,Maybe Asilli and Optatub are both locked inside [Tower of Phantasm]!,難道[夢幻之塔]裡關著阿西利和奧普塔圖布嗎？,
dreamlandLordsCrevvassesScenario17_6,좋아! 이제 두 드래곤을 구할 수 있어!! 어서 서두르자!!,Good! Now we can rescue the two dragons!!! Let’s hurry!!!,太好了！現在我們可以救出那兩條龍了！！快點，趕緊行動吧！！,
dreamlandLordsCrevvassesScenario18_0,[몽환의 탑]에서 검은 안개가 나오고 있다,Black Fog is coming out of [Tower of Phantasm],在《夢幻之塔》中，正有黑色霧氣散發出來。,
dreamlandLordsCrevvassesScenario18_1,분명 저곳에 꿈의 드래곤이 있을 것이다!,Dragons of Dream must be there!,那裡一定有夢之龍！,
dreamlandLordsCrevvassesScenario18_2,어서 [몽환의 탑]을 점거하고 있는 몬스터를 물리치자!,Let's destroy monsters that are guarding [Tower of Phantasm]!,快點擊敗佔據《夢幻之塔》的怪物吧！,
dreamlandLordsCrevvassesScenario18_3,절대 포기해서는 안 된다!,We shouldn’t give up!,絕對不能放棄！,
dreamlandLordsCrevvassesScenario18_4,반드시 꿈의 드래곤을 찾아야만 한다!,We must find Dragons of Dream!,一定要找到夢之龍！,
dreamlandLordsCrevvassesScenario18_5,[몽환의 탑]에 머물던 [몬스터]를 물리쳤다,[Monsters] at [Tower of Phantasm] are defeated,成功擊敗了在《夢幻之塔》中的[怪物]！,
dreamlandLordsCrevvassesScenario18_6,희미한 빛이 주변에 새어 나오기 시작했다,Faint light emerged,微弱的光芒開始從四周洩漏出來。,
dreamlandLordsCrevvassesScenario18_7,오랜 악몽에 빠져 있었다. 헤어나올 수 없다고 생각했지.,There was a long nightmare. I did not think it will end.,我曾陷入長久的惡夢，覺得很難掙脫。,
dreamlandLordsCrevvassesScenario18_8,네가 우리를 이 악몽에서 구해준 자인가?,Did you save us from the nightmare?,是你將我們從這場惡夢中拯救出來的嗎？,
dreamlandLordsCrevvassesScenario18_9,나는 꿈의 드래곤들의 도움으로 이곳에 왔다고 말했다,I told them that I came here with help of Dragons of Dream,我跟他們說我是靠夢之龍的幫助來到這裡的。,
dreamlandLordsCrevvassesScenario18_10,또 지금 유타칸의 위기에 대해서도 자세히 설명했다,And explained the danger in Utahkhan,我也詳細說明了目前尤塔勘的危機。,
dreamlandLordsCrevvassesScenario18_11,우리가 그 사악한 마법사에게 속아 잠든 동안 그런 일이….,All that happened while we were tricked by the evil magician and fell asleep..,在我們被那個邪惡的巫師欺騙而入睡的時候，竟然發生了這樣的事情……,
dreamlandLordsCrevvassesScenario18_12,하지만 지금 우리의 힘으로는 현실 세계로 나갈 수 없다.,"However, with our power, we cannot travel to the real world.",但現在以我們的力量，是無法回到現實世界的。,
dreamlandLordsCrevvassesScenario18_13,그러나 빛의 첫 번째 자손에게 힘을 빌려줄 순 있다.,What we can do is to lend the First Child of Light our power., 然而，我們可以借助光之第一子的力量。,
dreamlandLordsCrevvassesScenario18_14,이것이 크레바스를 물리쳐 줄 힘을 줄 것이다.,This will give you power to defeat Crevice., 這將賦予我們打敗克雷瓦斯的力量。,
dreamlandLordsCrevvassesScenario18_15,우리는 꿈의 세계가 안정을 찾는 대로 따라가지.,We will follow you once Dream Realm is stable.,我們會在夢境世界恢復穩定後跟隨而去。,
dreamlandLordsCrevvassesScenario18_16,부디 그 힘으로 두 세계를 지켜다오.,Please defend the two worlds with the power.,希望你能用那股力量保護兩個世界。,
dreamlandLordsCrevvassesScenario18_17,정신을 차리자 아실리와 옵타툽은 눈앞에서 사라졌다.,"When I woke up, Asilli and Optatub disappeared from sight.",我振作起來才發現，阿希莉和奧普塔圖布消失了。,
dreamlandLordsCrevvassesScenario18_18,[약속대로 꿈의 수호자를 찾아냈구나. 정말 다행이야],[You found Guardians of Dream as promised. Good],[居然找到了夢境的守護者，真是太好了。],
dreamlandLordsCrevvassesScenario18_19,…또 다시 의문의 목소리가 들려왔다.,… The mysterious voice came back.,…再次傳來了神秘的聲音。,
dreamlandLordsCrevvassesScenario18_20,오랜만이야! 역시 유타칸의 영웅다워!,Long time no see! Hero of Utahkhan!,好久不見！果然是尤塔勘的英雄啊！,
dreamlandLordsCrevvassesScenario18_21,믿었던 대로 아실리와 옵타툽을 찾아줬구나!,You found Asilli and Optatub as I believed!,果然如我所信，你找到了阿希莉和奧普塔圖布！,
dreamlandLordsCrevvassesScenario18_22,"누, 누리?","N, Noori?",諾，諾莉?,
dreamlandLordsCrevvassesScenario18_23,나는 누리에게 어떻게 된 일인지 물었다.,I asked Noori what happened.,我問了諾莉究竟發生了什麼事。,
dreamlandLordsCrevvassesScenario18_24,…그때 공격을 받고 잠든 꿈속에서 누군가의 목소리가 들렸어.,"… I was attacked and fell asleep, and I heard someone’s voice.",…就在那時，我被攻擊後陷入了沉睡，在夢中聽到了某人的聲音。,
dreamlandLordsCrevvassesScenario18_25,나는 그 목소리가 말한 대로 꿈의 세계에서 너를 안내한 것뿐이야.,I directed you in Dream Realm as that voice told me.,我只是按照那個聲音所說的，將你引導到了夢境世界。,
dreamlandLordsCrevvassesScenario18_26,...아실리와 옵타툽의 목소리를 누리가 대신 들었던 것이 분명하다.,… Noori must have heard voice of Asilli and Optatub.,…很明顯是諾莉代替聽到了阿希莉和奧普塔圖布的聲音。,
dreamlandLordsCrevvassesScenario18_27,사실 지금 이 모습은 내 잠든 정신이 만들어낸 신기루 같은 거야.,"Actually, this appearance is like mirage created by my asleep mind.",其實現在這個樣子只是沉睡的我所創造的海市蜃樓。,
dreamlandLordsCrevvassesScenario18_28,더 도움을 주고 싶지만… 아까부터 머리가 어지러워.,I wish I could help more… But I have been dizzy.,我想給予更多的幫助，但從剛才開始頭變得昏昏沉沉的。,
dreamlandLordsCrevvassesScenario18_29,마지막까지 도움을 주고 싶었는데….,I wanted to help until the end…,我很希望能幫助更多...,
dreamlandLordsCrevvassesScenario18_30,그래도 난 내가 크레바스를 꼭 무찌를 수 있다고 생각해!,But I know you can stop Crevice!,不過我仍然相信，我一定能夠打敗克雷瓦斯！,
dreamlandLordsCrevvassesScenario18_31,왜냐면 넌….,Because you are…,因為你是……,
dreamlandLordsCrevvassesScenario18_32,누리의 정신이 약해지고 있는 걸까? 더는 시간이 없다!,Is Noori’s mind losing power? We don’t have time!,難道諾莉的精神正在變得虛弱嗎？沒多少時間了！,
dreamlandLordsCrevvassesScenario18_33,꿈의 보석과 고대신룡의 힘으로 크레바스를 물리쳐야 한다!,"With Gem of Dream and power of Ancient God Dragon, I should defeat Crevice!",必須依靠夢之寶石和古代神龍的力量來擊敗克雷瓦斯！,
dreamlandLordsCrevvassesScenario18_34,어서 꿈의 틈새를 통해 유타칸으로 돌아가자!,Let's return to Utahkhan through Gap of Dream!,快點通過夢的縫隙回到尤塔勘吧！,
dreamlandLordsCrevvassesScenario19_0,호오... 이게 누구신가요?,Humph… Who is this? Isn’t it the runaway loser?,喔... 這是誰呢？,
dreamlandLordsCrevvassesScenario19_1,나는 매서운 눈매로 아스타로트를 노려봤다.,I glared at Astaroth.,我以銳利的目光盯著亞斯她錄。,
dreamlandLordsCrevvassesScenario19_2,"건, 건방진 녀석! 그런다고 내가 겁을 먹을 줄 알고?!","Y, you insolent kid! You’re not scaring me!",你這個，這麼無禮！以為這樣就能嚇到我嗎？！,
dreamlandLordsCrevvassesScenario19_3,자! 크레바스!! 저 무지한 생물에게 영원한 안식을 선사해라!,"Go, Crevice! Give that helpless kid eternal rest!",來吧！克雷瓦斯！！賜予那個無知的生物永恆的安息吧！,
dreamlandLordsCrevvassesScenario19_4,숭고한 빛을 지닌 존재….,One with Noble Light…,擁有崇高光輝的存在……,
dreamlandLordsCrevvassesScenario19_5,이번에야말로… 나의 어둠에 먹이가 되어라.,This time… My darkness will feed on you.,這次……成為黑暗中的餌吧。,
dreamlandLordsCrevvassesScenario19_6,피할 수 없다! 반드시 녀석을 쓰러트려야 한다!,I can't run! I have to stop them!,無法避開！必須打敗那個家伙！,
dreamlandLordsCrevvassesScenario19_7,모두를…! 이 세상을 구하겠어!!,Everyone…! I will save this world!!!,我要拯救所有人……拯救這個世界！！,
dreamlandLordsCrevvassesScenario19_8,이대로 물러설 순 없다!,There is no turning back!,不能就這樣退縮！,
dreamlandLordsCrevvassesScenario19_9,다시 하늘의 신전으로 향하자.,Let's head to Sky Temple again.,讓我們再次朝著天界神殿前進吧。,
dreamlandLordsCrevvassesScenario19_10,세상의 멸망을 반드시 막아야만 한다!,I must stop the end of the world!,一定要阻止世界的毀滅！,
dreamlandLordsCrevvassesScenario19_11,"말, 말도 안 돼! 크레바스!!","N, No way! Crevice!!!",不、不可能！克雷瓦斯！！,
dreamlandLordsCrevvassesScenario19_12,어떻게 된 거냐! 이 정도로 네놈이 쓰러질… 으악!!,What happened! You cannot fall so… Ahh!!!,怎麼會這樣！怎麼可能在這種情況下就倒下…啊！！,
dreamlandLordsCrevvassesScenario19_13,크레바스는 아스타로트를 밀치고 다시 형태를 잡기 시작했다.,Crevice pushed Astaroth away and began taking form again.,克雷瓦斯推開了亞斯她錄，並開始重新恢復形態。,
dreamlandLordsCrevvassesScenario19_14,과연… 숭고한 빛의 존재. 하지만 이것으로 끝이다.,I see. One with Noble Light. But this is the end for you.,果然……擁有崇高光輝的存在。但這一切就到此為止了。,
dreamlandLordsCrevvassesScenario19_15,엄청난 공격이 나와 드래곤을 덮쳤다.,A tremendous attack hit me and dragon.,一股強大的攻擊襲來，將我和龍擊中。,
dreamlandLordsCrevvassesScenario19_16,서서히 정신이 흐려진다… 더는 버틸 수가 없다.,My consciousness fades… I cannot stand it anymore.,我的意識漸漸模糊……再也無法忍耐了。,
dreamlandLordsCrevvassesScenario19_17,이것으로… 끝이다. 세상은 나의 어둠과 한몸이 되리라.,This… is the end. The world will become one with my darkness.,這一切……結束了。世界將與我的黑暗融為一體。,
dreamlandLordsCrevvassesScenario19_18,고대신룡이 지닌 강력한 빛이 어둠을 가르고 크레바스를 공격했다.,Powerful light of Ancient God Dragon cut through darkness and attacked Crevice.,古代神龍所擁有的強大光輝劃破了黑暗，並攻擊了克雷瓦斯。,
dreamlandLordsCrevvassesScenario19_19,저 모습은… 설마 꿈의 보석과 고대신룡의 힘이 하나가 된 건가?,That is… Did Gem of Dream and power of Ancient God Dragon combined as one?,那個樣子是…難道夢境寶石與古代神龍的力量融合了嗎？,
dreamlandLordsCrevvassesScenario19_20,"이, 이럴 수가! 저런 강대한 힘이 어디서!!","W, what! Where did this power come from!!!",這、這怎麼可能！那麼強大的力量來自哪裡！！,
dreamlandLordsCrevvassesScenario19_21,모든 드래곤의 왕! 저주스러운 빛의 첫 번째 자손!!,King of all dragons! Cursed First Child of Light!!!,所有龍族的王！詛咒之光的第一子孫！！,
dreamlandLordsCrevvassesScenario19_22,나는 포기하지 않는다. 다시 이곳을 나의 어둠으로…!,I will not give up. I will take this world with my darkness…!,我不會放棄。我將把這裡再次變成黑暗……！,
dreamlandLordsCrevvassesScenario19_23,으어어어어어억!!,Aaaaaaargh!!!!,啊啊啊啊啊！！,
dreamlandLordsCrevvassesScenario19_24,괴로워하는 크레바스는 공간 틈새로 사라졌다.,Crevice in pain disappeared into gap of space.,克雷瓦斯痛苦地從空間縫隙中消失了。,
dreamlandLordsCrevvassesScenario19_25,"…건, 건방진 놈들! 이 일은 절대 잊지 않겠다!!","… Y, you! I will not forget about this!!!",…你們這些無禮的傢伙！這件事我絕對不會忘記！！,
dreamlandLordsCrevvassesScenario19_26,따스한 빛이 내 몸을 어루만졌다.,Warm light embraced me.,溫暖的光輝輕輕撫慰著我的身體。,
dreamlandLordsCrevvassesScenario19_27,방금 전까지 심하게 다친 상처가 거짓말처럼 사라졌다.,Severe injuries I had suddenly disappeared.,就在剛才，嚴重的傷口像是謊言般消失了。,
dreamlandLordsCrevvassesScenario19_28,주변을 둘러보자 깨진 꿈의 보석이 눈에 들어왔다.,"I looked around, and found broken Gem of Dream.",環顧四周，我發現到了破碎的夢之寶石。,
dreamlandLordsCrevvassesScenario19_29,...그힘은 일순간의 기적이었을까?,… Was that a miracle?,…那股力量是短暫的奇蹟嗎？,
dreamlandLordsCrevvassesScenario19_30,풀리지 않는 의혹을 뒤로하고 나는 서둘러 마을로 향했다.,"With unsolved mysteries, I returned to village.",帶著無法解開的疑惑，我匆忙朝著村莊走去。,
